row_id,order_id,year,Order Date,Ship Date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,Sales,Quantity,Discount,Profit,Profit Margin,Delivery Days
8023,CA-2011-129189,2011,2011-07-21,2011-07-25,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217.00,Central,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",87.92,5.00,0.20,29.67,33.75,4.00
8024,CA-2011-129189,2011,2011-07-21,2011-07-25,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217.00,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5.00,0.30,-93.99,-14.29,4.00
8025,CA-2011-129189,2011,2011-07-21,2011-07-25,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217.00,Central,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1.04,1.00,0.80,-1.83,-175.00,4.00
8026,CA-2012-132465,2012,2012-09-11,2012-09-15,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035.00,East,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2.00,0.00,50.56,24.00,4.00
8027,CA-2012-132465,2012,2012-09-11,2012-09-15,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035.00,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,78.80,1.00,0.00,1.58,2.00,4.00
8028,CA-2012-132465,2012,2012-09-11,2012-09-15,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035.00,East,TEC-AC-10001998,Technology,Accessories,LogitechÃÂ LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1.00,0.00,6.80,34.00,4.00
8029,CA-2012-132465,2012,2012-09-11,2012-09-15,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035.00,East,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4.00,0.00,108.18,14.00,4.00
8030,CA-2013-166373,2013,2013-10-22,2013-10-26,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,San Antonio,Texas,78207.00,Central,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08,6.00,0.20,-9.28,-8.75,4.00
8031,CA-2013-158806,2013,2013-01-07,2013-01-11,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109.00,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.08,3.00,0.60,-10.96,-47.50,4.00
8032,CA-2013-158806,2013,2013-01-07,2013-01-11,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109.00,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,25.92,5.00,0.20,9.07,35.00,4.00
8033,CA-2012-119690,2012,2012-06-25,2012-06-28,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041.00,Central,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,47.95,3.00,0.20,16.18,33.75,3.00
8034,CA-2012-119690,2012,2012-06-25,2012-06-28,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041.00,Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.98,2.00,0.80,-1.48,-150.00,3.00
8035,CA-2012-119690,2012,2012-06-25,2012-06-28,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041.00,Central,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.38,9.00,0.60,-20.73,-27.50,3.00
8036,CA-2012-119690,2012,2012-06-25,2012-06-28,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041.00,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.61,2.00,0.20,1.67,36.25,3.00
8037,CA-2012-153738,2012,2012-09-20,2012-09-22,First Class,AG-10270,Alejandro Grove,Consumer,United States,Lawrence,Massachusetts,1841.00,East,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,37.68,6.00,0.00,16.96,45.00,2.00
8038,CA-2014-169012,2014,2014-07-11,2014-07-15,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Columbus,Georgia,31907.00,South,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91,3.00,0.00,10.90,26.00,4.00
8039,CA-2014-109393,2014,2014-07-01,2014-07-03,Second Class,JC-15775,John Castell,Consumer,United States,Los Angeles,California,90032.00,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",436.00,3.00,0.15,5.13,1.18,2.00
8040,CA-2014-121489,2014,2014-08-22,2014-08-26,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115.00,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.70,6.00,0.20,38.87,10.00,4.00
8041,CA-2014-121489,2014,2014-08-22,2014-08-26,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115.00,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6.00,0.00,34.35,6.00,4.00
8042,CA-2014-121489,2014,2014-08-22,2014-08-26,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115.00,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18,2.00,0.00,11.61,35.00,4.00
8043,US-2014-133081,2014,2014-03-12,2014-03-16,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138.00,East,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4.00,0.00,24.91,39.00,4.00
8044,US-2014-133081,2014,2014-03-12,2014-03-16,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138.00,East,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,1.00,0.00,11.76,44.00,4.00
8045,CA-2014-165008,2014,2014-09-16,2014-09-18,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Salt Lake City,Utah,84106.00,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.06,9.00,0.20,106.96,36.25,2.00
8046,CA-2013-145611,2013,2013-09-21,2013-09-25,Standard Class,HA-14905,Helen Abelman,Consumer,United States,New York City,New York,10035.00,East,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,393.25,5.00,0.00,129.77,33.00,4.00
8047,CA-2013-113600,2013,2013-12-16,2013-12-18,Second Class,SH-20395,Shahid Hopkins,Consumer,United States,Cuyahoga Falls,Ohio,44221.00,East,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.21,3.00,0.70,-1.48,-66.67,2.00
8048,CA-2014-130834,2014,2014-11-04,2014-11-07,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Wilmington,North Carolina,28403.00,South,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,16.27,3.00,0.20,5.29,32.50,3.00
8049,CA-2013-168543,2013,2013-07-04,2013-07-08,Standard Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York,10035.00,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7.00,0.00,197.92,28.00,4.00
8050,CA-2011-144974,2011,2011-09-26,2011-09-30,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140.00,East,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",5.97,5.00,0.70,-4.58,-76.67,4.00
8051,CA-2011-144974,2011,2011-09-26,2011-09-30,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140.00,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.18,1.00,0.20,4.77,22.50,4.00
8052,CA-2011-144974,2011,2011-09-26,2011-09-30,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140.00,East,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",41.38,6.00,0.20,3.10,7.50,4.00
8053,CA-2011-109904,2011,2011-07-14,2011-07-17,Second Class,BF-10975,Barbara Fisher,Corporate,United States,New York City,New York,10009.00,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,17.94,3.00,0.00,4.49,25.00,3.00
8054,CA-2014-152205,2014,2014-09-29,2014-10-06,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Philadelphia,Pennsylvania,19134.00,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,2.66,1.00,0.70,-1.86,-70.00,7.00
8055,CA-2012-121188,2012,2012-08-28,2012-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049.00,West,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",892.35,5.00,0.00,267.71,30.00,7.00
8056,CA-2012-121188,2012,2012-08-28,2012-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049.00,West,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.67,2.00,0.15,28.96,9.41,7.00
8057,CA-2012-121188,2012,2012-08-28,2012-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049.00,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,728.82,9.00,0.00,29.15,4.00,7.00
8058,CA-2012-121188,2012,2012-08-28,2012-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049.00,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,41.36,5.00,0.20,13.96,33.75,7.00
8059,CA-2012-121188,2012,2012-08-28,2012-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049.00,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.18,3.00,0.20,15.11,35.00,7.00
8060,CA-2012-121188,2012,2012-08-28,2012-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049.00,West,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,4.16,2.00,0.00,1.75,42.00,7.00
8061,CA-2012-156013,2012,2012-09-20,2012-09-26,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Long Beach,New York,11561.00,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,61.40,5.00,0.00,28.86,47.00,6.00
8062,CA-2012-156013,2012,2012-09-20,2012-09-26,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Long Beach,New York,11561.00,East,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.45,2.00,0.20,8.86,36.25,6.00
8063,CA-2013-132997,2013,2013-11-08,2013-11-10,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609.00,East,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,263.96,4.00,0.00,71.27,27.00,2.00
8064,CA-2013-132997,2013,2013-11-08,2013-11-10,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609.00,East,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver EditionÃÂ Headset,359.97,3.00,0.00,100.79,28.00,2.00
8065,CA-2013-132997,2013,2013-11-08,2013-11-10,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609.00,East,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,12.96,2.00,0.00,6.22,48.00,2.00
8066,CA-2013-132997,2013,2013-11-08,2013-11-10,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609.00,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",116.82,3.00,0.00,5.84,5.00,2.00
8067,CA-2013-132997,2013,2013-11-08,2013-11-10,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609.00,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.78,2.00,0.20,89.95,32.50,2.00
8068,US-2012-160563,2012,2012-10-20,2012-10-24,Standard Class,NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109.00,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,239.97,3.00,0.00,86.39,36.00,4.00
8069,US-2012-160563,2012,2012-10-20,2012-10-24,Standard Class,NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109.00,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,16.02,6.00,0.00,6.09,38.00,4.00
8070,CA-2014-151750,2014,2014-01-02,2014-01-06,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340.00,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,454.56,5.00,0.20,-107.96,-23.75,4.00
8071,CA-2014-151750,2014,2014-01-02,2014-01-06,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340.00,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42,5.00,0.60,-187.38,-132.50,4.00
8072,CA-2014-151750,2014,2014-01-02,2014-01-06,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340.00,Central,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,310.74,4.00,0.30,-26.64,-8.57,4.00
8073,CA-2014-151750,2014,2014-01-02,2014-01-06,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340.00,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,12.74,4.00,0.20,2.23,17.50,4.00
8074,CA-2014-151750,2014,2014-01-02,2014-01-06,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340.00,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,6.47,5.00,0.80,-9.71,-150.00,4.00
8075,CA-2014-151750,2014,2014-01-02,2014-01-06,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340.00,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",13.75,14.00,0.80,-22.68,-165.00,4.00
8076,CA-2014-151750,2014,2014-01-02,2014-01-06,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340.00,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.22,2.00,0.80,-38.82,-255.00,4.00
8077,CA-2012-106187,2012,2012-06-23,2012-06-29,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344.00,South,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3.00,0.00,9.32,34.00,6.00
8078,CA-2012-106187,2012,2012-06-23,2012-06-29,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344.00,South,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,165.98,1.00,0.00,74.69,45.00,6.00
8079,CA-2012-106187,2012,2012-06-23,2012-06-29,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344.00,South,TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,75.00,3.00,0.00,18.00,24.00,6.00
8080,US-2013-164945,2013,2013-11-23,2013-11-28,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,New York City,New York,10009.00,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.27,8.00,0.20,47.00,35.00,5.00
8081,CA-2012-150714,2012,2012-10-26,2012-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477.00,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.54,6.00,0.20,47.63,32.50,6.00
8082,CA-2012-150714,2012,2012-10-26,2012-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477.00,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,131.90,3.00,0.20,47.82,36.25,6.00
8083,CA-2012-150714,2012,2012-10-26,2012-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477.00,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,5.00,0.20,20.39,10.00,6.00
8084,CA-2012-150714,2012,2012-10-26,2012-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477.00,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.30,7.00,0.70,-10.49,-73.33,6.00
8085,CA-2012-150714,2012,2012-10-26,2012-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477.00,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,10.00,0.20,-161.69,-22.50,6.00
8086,CA-2013-105753,2013,2013-10-21,2013-10-27,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Arlington,Virginia,22204.00,South,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,61.10,5.00,0.00,18.33,30.00,6.00
8087,CA-2014-120894,2014,2014-04-29,2014-05-03,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Wilmington,North Carolina,28403.00,South,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,28.08,3.00,0.20,5.27,18.75,4.00
8088,CA-2013-106621,2013,2013-09-30,2013-10-02,Second Class,DM-12955,Dario Medina,Corporate,United States,Yuma,Arizona,85364.00,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,10.50,4.00,0.20,1.18,11.25,2.00
8089,CA-2012-107020,2012,2012-07-10,2012-07-14,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,San Bernardino,California,92404.00,West,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,39.92,2.00,0.20,12.97,32.50,4.00
8090,US-2012-117492,2012,2012-08-07,2012-08-09,First Class,NS-18640,Noel Staavos,Corporate,United States,Baltimore,Maryland,21215.00,East,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",77.58,9.00,0.00,20.17,26.00,2.00
8091,CA-2011-101392,2011,2011-12-07,2011-12-13,Standard Class,AS-10630,Ann Steele,Home Office,United States,Seattle,Washington,98103.00,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269.36,7.00,0.00,70.03,26.00,6.00
8092,CA-2012-127502,2012,2012-12-10,2012-12-14,Standard Class,MT-17815,Meg Tillman,Consumer,United States,San Francisco,California,94110.00,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,5.76,2.00,0.00,2.82,49.00,4.00
8093,CA-2014-143658,2014,2014-11-09,2014-11-14,Second Class,SR-20425,Sharelle Roach,Home Office,United States,New York City,New York,10035.00,East,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,109.90,5.00,0.00,32.97,30.00,5.00
8094,CA-2014-133046,2014,2014-07-28,2014-08-02,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115.00,West,FUR-FU-10001940,Furniture,Furnishings,Staples,23.88,3.00,0.00,10.51,44.00,5.00
8095,CA-2014-133046,2014,2014-07-28,2014-08-02,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115.00,West,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",26.20,4.00,0.00,12.05,46.00,5.00
8096,CA-2014-133046,2014,2014-07-28,2014-08-02,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115.00,West,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,12.96,2.00,0.00,6.22,48.00,5.00
8097,CA-2014-133046,2014,2014-07-28,2014-08-02,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115.00,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,234.95,5.00,0.00,32.89,14.00,5.00
8098,CA-2014-122798,2014,2014-12-29,2015-01-02,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105.00,West,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,5.00,0.00,34.29,29.00,4.00
8099,CA-2014-122798,2014,2014-12-29,2015-01-02,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105.00,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,4.28,1.00,0.00,1.93,45.00,4.00
8100,CA-2013-169663,2013,2013-03-11,2013-03-14,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045.00,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3.00,0.00,5.10,19.00,3.00
8101,CA-2013-169663,2013,2013-03-11,2013-03-14,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045.00,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,3357.60,3.00,0.20,377.73,11.25,3.00
